School ID,School Name,Graduates,Enrollments,Enrollment Pct,year_x,ncessch,school_id,school_name_x,leaid_x,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips_x,latitude_x,longitude_x,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program,schoolid_cps,schoolname_cps,fullname_cps,schoolname2_cps,isbe_name_cps,street_number_cps,street_direction_cps,street_name_cps,city_cps,state_cps,zip_cps,cps_unit_cps,oracleid_cps,school_category_cps,community_area_number_cps,community_area_cps,geographicarea_cps,geographic_area_number_cps,cook_county_district_cps,census_block_cps,latitude_cps,longitude_cps,ncessch_num_cps,ncessch_cps,census_tract_cps,cps_ccd_cw_merge,cw_not_in_cps_col_enrl,crdc_id,year_y,fips_y,leaid_y,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc,crdc_not_matched,pov_rate,tot_hhld,tot_hhld_int,unemp_rate_25_64,internet_rate,emp_rate_25_64,above_pov_rate,census_tract_x,acs_not_matched,oracle_id,school_name_y,FY 2017 Ending Budget,cps_budget_not_in_cps_col_enrl,food_stamps,median_earnings,census_tract_y,inc_fs_not_matched,year,date,statefips,countyfips,ctfips,latitude_y,longitude_y,ds_pm_pred,ds_pm_stdd,aqi_not_matched
609739,WASHINGTON HS,304,212,69.7,2017,1.70993E+11,1189,Washington G High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3535 E 114th St,Chicago,IL,60617,3535 E 114th St,Chicago,IL,60617,(773)535-5725,Illinois,41.687525,-87.53905,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,83,1327,0,1327,No,Yes,No,No,1440,17025,17013,1.70993E+11,1702,,Yes under the Community Eligibility Provision (CEP),609739,Washington HS,George Washington High School,Washington HS,Washington  G High School,3535,E,114th St,Chicago,IL,60617,1630,46331,HS,52,East Side,Far East Side,2,4,1.70315E+14,41.97318445,-87.71342302,1.70993E+11,1.70993E+11,17031520600,both,both,1.70993E+11,2017,Illinois,1709930,1436,94,4,4,6530511.5,285,31,18,252,0,both,16.7,801,460,12.9,57.42821473,87.1,83.3,17031520600,both,46331,George Washington High School,12888310,both,94,26359,17031520600,both,2016,1-Jan-16,17,31,17031520600,41.68948,-87.54039,10.1108,3.5112,both
609740,WELLS HS,116,59,50.9,2017,1.70993E+11,1192,Wells Community Academy HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,936 N Ashland Ave,Chicago,IL,60622,936 N Ashland Ave,Chicago,IL,60622,(773)534-7010,Illinois,41.899153,-87.668346,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,23,347,0,347,No,Yes,No,No,380,17004,17002,1.70993E+11,1705,,Yes under the Community Eligibility Provision (CEP),609740,Wells HS,Wells Community Academy High School,Wells HS,Wells Community Academy HS,936,N,Ashland Ave,Chicago,IL,60622,1640,51071,HS,24,West Town,Near North,10,1,1.70312E+14,41.91826756,-87.64604609,1.70993E+11,1.70993E+11,17031242100,both,both,1.70993E+11,2017,Illinois,1709930,380,28.5,2,0,2324199,96,0,22,90,0,both,6.1,1666,1591,3.4,95.49819928,96.6,93.9,17031242100,both,51071,William H Wells Community Academy High School,5153674,both,88,55991,17031242100,both,2016,1-Jan-16,17,31,17031242100,41.89971,-87.66986,9.978,3.7479,both
609741,HUBBARD HS,345,243,70.4,2017,1.70993E+11,889,Hubbard High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,6200 S Hamlin Ave,Chicago,IL,60629,6200 S Hamlin Ave,Chicago,IL,60629,(773)535-2200,Illinois,41.780103,-87.718726,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,95,1715,0,1715,No,Yes,No,No,1778,17022,17011,1.70993E+11,1703,,Yes under the Community Eligibility Provision (CEP),609741,Hubbard HS,Gurdon S Hubbard High School,Hubbard HS,Hubbard High School,6200,S,Hamlin Ave,Chicago,IL,60629,1670,46341,HS,65,West Lawn,Chicago Lawn,8,7,1.70317E+14,41.68816438,-87.53757009,1.70993E+11,1.70993E+11,17031650100,both,both,1.70993E+11,2017,Illinois,1709930,1777,103,5,0,8139949.5,407,0,0,408,0,both,26,1206,780,11.1,64.67661692,88.9,74,17031650100,both,46341,Gurdon S Hubbard High School,16741626,both,332,19429,17031650100,both,2016,1-Jan-16,17,31,17031650100,41.78237,-87.71783,9.8282,3.5748,both
609745,SOUTHSIDE HS,29,0,0,2017,1.70993E+11,5305,Southside Occupational Acad HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,7342 S Hoyne Ave,Chicago,IL,60636,7342 S Hoyne Ave,Chicago,IL,60636,(773)535-9100,Illinois,41.759709,-87.676316,176,16980,City large,17031,High,Regular school,Open,11,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,31,245,0,245,No,Yes,No,No,271,17031,17016,1.70993E+11,1701,,Yes under the Community Eligibility Provision (CEP),609745,Southside HS,Southside Occupational Academy High School,Southside HS,Southside Occupational Acad Hs,7342,S,Hoyne Ave,Chicago,IL,60636,1700,49031,HS,67,West Englewood,Englewood,4,3,1.70317E+14,41.78052693,-87.71797709,1.70993E+11,1.70993E+11,17031672000,both,both,1.70993E+11,2017,Illinois,1709930,269,33.5,1,0,2799687.25,0,0,0,0,0,both,20.4,1179,662,24.9,56.14927905,75.1,79.6,17031672000,both,49031,Southside Occupational Academy,7223968,both,400,26992,17031672000,both,2016,1-Jan-16,17,31,17031672000,41.76123,-87.67108,9.9475,3.6556,both
609746,KENWOOD HS,360,299,83.1,2017,1.70993E+11,925,Kenwood Academy High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,5015 S Blackstone Av,Chicago,IL,60615,5015 S Blackstone Av,Chicago,IL,60615,(773)535-1350,Illinois,41.803407,-87.589655,176,16980,City large,17031,High,Regular school,Open,7,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,92,1050,0,1050,No,Yes,Yes,No,1756,17025,17013,1.70993E+11,1701,,Yes under the Community Eligibility Provision (CEP),609746,Kenwood HS,Kenwood Academy High School,Kenwood HS,Kenwood Academy High School,5015,S,Blackstone Ave,Chicago,IL,60615,1710,46361,HS,39,Kenwood,Hyde Park,14,3,1.70314E+14,41.98294508,-87.72238559,1.70993E+11,1.70993E+11,17031390700,both,both,1.70993E+11,2017,Illinois,1709930,1755,101.5,5,3,8097600.5,400,112,52,333,0,both,19.4,3287,2509,11.1,76.33100091,88.9,80.6,17031390700,both,46361,Kenwood Academy,14429178,both,165,44058,17031390700,both,2016,1-Jan-16,17,31,17031390700,41.80588,-87.58748,10.1831,4.0421,both
609748,YORK HS,32,1,3.1,2017,1.70993E+11,693,York Alternative High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2700 S California Av,Chicago,IL,60608,2700 S California Av,Chicago,IL,60608,(773)535-7021,Illinois,41.843173,-87.695803,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,85,200,0,200,No,Yes,No,No,203,17021,17011,1.70993E+11,1707,,No,609748,York HS,Consuella B York Alternative High School,York HS,York Alternative High School,2700,S,California Ave,Chicago,IL,60608,1730,49041,HS,30,South Lawndale,Pilsen - Little Village,16,2,1.70318E+14,41.75985293,-87.67591012,1.70993E+11,1.70993E+11,17031843500,both,both,1.70993E+11,2017,Illinois,1709930,210,40,1,0,1311565.625,0,0,0,0,0,both,29.4,300,168,8.5,56,91.5,70.6,17031843500,both,49041,Consuella B. York Alternative HS,7334964,both,72,19324,17031843500,both,2016,1-Jan-16,17,31,17031843500,41.83816,-87.69674,9.9039,3.6167,both
609749,NORTHSIDE PREP HS,248,238,96,2017,1.70993E+11,3481,Northside College Preparatory Hs,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,5501 N Kedzie Ave,Chicago,IL,60625,5501 N Kedzie Ave,Chicago,IL,60625,(773)534-3954,Illinois,41.981351,-87.707935,176,16980,City large,17031,High,Regular school,Open,9,12,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,Yes,No,No,59,470,0,470,No,Yes,No,No,1061,17013,17007,1.70993E+11,1705,,Yes under the Community Eligibility Provision (CEP),609749,Northside Prep HS,Northside College Preparatory High School,Northside Prep HS,Northside College Preparatory Hs,5501,N,Kedzie Ave,Chicago,IL,60625,1740,46061,HS,13,North Park,Albany Irving,27,12,1.70318E+14,41.80377183,-87.59045756,1.70993E+11,1.70993E+11,17031831800,both,both,1.70993E+11,2017,Illinois,1709930,1059,64.5,4,1,5719404,627,224,271,578,0,both,13.6,2151,1648,5.4,76.61552766,94.6,86.4,17031831800,both,46061,Northside College Prep,9894098,both,365,30148,17031831800,both,2016,1-Jan-16,17,31,17031831800,41.97825,-87.71649,9.8585,3.6463,both
609750,SIMPSON HS,20,11,55,2017,1.70993E+11,4383,Simpson Acad HS for Young Women,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1321 S Paulina St,Chicago,IL,60608,1321 S Paulina St,Chicago,IL,60608,(773)534-7812,Illinois,41.864477,-87.668483,176,16980,City large,17031,High,Regular school,Open,6,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,10,37,0,37,No,Yes,Yes,No,37,17009,17005,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),609750,Simpson HS,Simpson Academy High School for Young Women,Simpson HS,Simpson Acad HS for Young Women,1321,S,Paulina St,Chicago,IL,60608,1750,49051,HS,28,Near West Side,Near West,23,2,1.70318E+14,41.84253385,-87.69522432,1.70993E+11,1.70993E+11,17031842900,both,both,1.70993E+11,2017,Illinois,1709930,42,12,1,0,633842.375,0,0,0,0,0,both,36.3,1148,538,7.2,46.8641115,92.8,63.7,17031842900,both,49051,Simpson Academy for Young Women,1876352,both,429,24038,17031842900,both,2016,1-Jan-16,17,31,17031842900,41.86315,-87.67292,9.8363,3.6836,both
609751,KING HS,130,111,85.4,2017,1.70993E+11,931,King College Prep High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,4445 S Drexel Blvd,Chicago,IL,60653,4445 S Drexel Blvd,Chicago,IL,60653,(773)535-1180,Illinois,41.813881,-87.602917,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,38,480,0,480,No,Yes,No,No,599,17025,17013,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),609751,King HS,Dr  Martin Luther King  Jr  College Prep HS,King HS,King College Prep High School,4445,S,Drexel Blvd,Chicago,IL,60653,1760,46371,HS,39,Kenwood,Bronzeville,15,3,1.70314E+14,41.98131478,-87.70874457,1.70993E+11,1.70993E+11,17031390300,both,both,1.70993E+11,2017,Illinois,1709930,600,41,2,0,3808821.75,245,65,51,195,0,both,41.4,1439,827,10.8,57.4704656,89.2,58.6,17031390300,both,46371,KIng Selective Enrollment HS,7185948,both,560,35371,17031390300,both,2016,1-Jan-16,17,31,17031390300,41.81323,-87.6042,10.1191,4.1097,both
609753,CHICAGO AGRICULTURE HS,152,128,84.2,2017,1.70993E+11,5147,Chicago HS for Agricult Sciences,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3857 W 111th St,Chicago,IL,60655,3857 W 111th St,Chicago,IL,60655,(773)535-2500,Illinois,41.690023,-87.717329,176,16980,City large,17031,High,Regular school,Open,9,12,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,Yes,No,No,40,289,0,289,No,Yes,No,No,718,17035,17018,1.70993E+11,1701,,Yes under the Community Eligibility Provision (CEP),609753,Chgo Agr HS,Chicago High School for Agricultural Sciences,Chgo Agr HS,Chicago HS for Agricult Sciences,3857,W,111th St,Chicago,IL,60655,1790,47091,HS,74,Mount Greenwood,Beverly,3,11,1.70317E+14,41.86436492,-87.66875893,1.70993E+11,1.70993E+11,17031740400,both,both,1.70993E+11,2017,Illinois,1709930,718,44,2,8,4145785.25,36,0,0,36,0,both,3.7,1818,1337,3.5,73.54235424,96.5,96.3,17031740400,both,47091,Chicago High School For Agricultural Sciences,9198786,both,83,50254,17031740400,both,2016,1-Jan-16,17,31,17031740400,41.68725,-87.71932,9.7679,3.5958,both
609755,YOUNG HS,463,414,89.4,2017,1.70993E+11,714,Young Magnet High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,211 S Laflin St,Chicago,IL,60607,211 S Laflin St,Chicago,IL,60607,(773)534-7500,Illinois,41.87827,-87.663686,176,16980,City large,17031,High,Regular school,Open,7,12,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,Yes,No,No,108,873,0,873,No,Yes,Yes,No,2157,17009,17005,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),609755,Young HS,Whitney M Young Magnet High School,Young HS,Young Magnet High School,211,S,Laflin St,Chicago,IL,60607,1810,47101,HS,28,Near West Side,Near West,23,2,1.70318E+14,41.69124818,-87.71777061,1.70993E+11,1.70993E+11,17031833100,both,both,1.70993E+11,2017,Illinois,1709930,2159,119,8,0,10478300,1111,425,163,1049,0,both,12.4,3820,3363,1.8,88.03664921,98.2,87.6,17031833100,both,47101,Whitney M Young Magnet High School,17899161,both,395,89086,17031833100,both,2016,1-Jan-16,17,31,17031833100,41.87908,-87.65709,9.9538,3.807,both
609756,CURIE HS,519,400,77.1,2017,1.70993E+11,1198,Curie Metropolitan High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,4959 S Archer Ave,Chicago,IL,60632,4959 S Archer Ave,Chicago,IL,60632,(773)535-2100,Illinois,41.801913,-87.722181,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,155,2716,0,2716,No,Yes,No,No,2918,17001,17001,1.70993E+11,1704,,Yes under the Community Eligibility Provision (CEP),609756,Curie HS,Marie Sklodowska Curie Metropolitan High School,Curie HS,Curie Metropolitan High School,4959,S,Archer Ave,Chicago,IL,60632,1820,53101,HS,57,Archer Heights,McKinley Park,17,7,1.70316E+14,41.83055442,-87.61925223,1.70993E+11,1.70993E+11,17031570400,both,both,1.70993E+11,2017,Illinois,1709930,2916,187.5,9,4,14787160,537,79,19,512,0,both,15.6,525,291,11.8,55.42857143,88.2,84.4,17031570400,both,53101,Marie Sklodowska Curie Metropolitan High School,27934553,both,71,23170,17031570400,both,2016,1-Jan-16,17,31,17031570400,41.80498,-87.71904,9.8463,3.5586,both
609759,CLEMENTE HS,94,64,68.1,2017,1.70993E+11,1086,Clemente Community Academy HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1147 N Western Ave,Chicago,IL,60622,1147 N Western Ave,Chicago,IL,60622,(773)534-4000,Illinois,41.902601,-87.685986,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,43,707,0,707,No,Yes,No,No,753,17004,17002,1.70993E+11,1705,,Yes under the Community Eligibility Provision (CEP),609759,Clemente HS,Roberto Clemente Community Academy High School,Clemente HS,Clemente Community Academy HS,1147,N,Western Ave,Chicago,IL,60622,1840,51091,HS,24,West Town,Humboldt Park,21,12,1.70312E+14,41.87860208,-87.66427006,1.70993E+11,1.70993E+11,17031242400,both,both,1.70993E+11,2017,Illinois,1709930,755,56,2,2,4253778.5,118,16,20,99,0,both,10.9,1370,1215,3.7,88.68613139,96.3,89.1,17031242400,both,51091,Roberto Clemente Community Academy High School,8307520,both,56,48333,17031242400,both,2016,1-Jan-16,17,31,17031242400,41.89947,-87.68451,9.9938,3.7321,both
609760,CARVER MILITARY HS,108,73,67.6,2017,1.70993E+11,671,Carver Military Academy HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,13100 S Doty Ave,Chicago,IL,60827,13100 S Doty Ave,Chicago,IL,60827,(773)535-5250,Illinois,41.656534,-87.589046,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,20,448,0,448,No,Yes,No,No,479,17034,17017,1.70993E+11,1702,,Yes under the Community Eligibility Provision (CEP),609760,Carver Military,George Washington Carver Military Academy HS,Carver Military,Carver Military Academy HS,13100,S,Doty Ave,Chicago,IL,60627,1850,46381,HS,54,Riverdale,Far South Side,22,4,1.70315E+14,41.80308142,-87.72206492,1.70993E+11,1.70993E+11,17031540102,both,both,1.70993E+11,2017,Illinois,1709930,478,25,1,0,3080580.5,55,30,0,25,0,both,63.8,1150,573,27.7,49.82608696,72.3,36.2,17031540102,both,46381,Carver Military High School,5461029,both,651,15660,17031540102,both,2016,1-Jan-16,17,31,17031540102,41.6673,-87.60535,10.2011,3.8045,both
609761,CORLISS HS,78,41,52.6,2017,1.70993E+11,1072,Corliss High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,821 E 103rd St,Chicago,IL,60628,821 E 103rd St,Chicago,IL,60628,(773)535-5115,Illinois,41.706533,-87.602607,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,22,269,0,269,No,Yes,No,No,308,17034,17017,1.70993E+11,1702,,Yes under the Community Eligibility Provision (CEP),609761,Corliss HS,George H Corliss High School,Corliss HS,Corliss High School,821,E,103rd St,Chicago,IL,60628,1860,46391,HS,50,Pullman,Far South Side,22,4,1.70315E+14,41.90262531,-87.68694287,1.70993E+11,1.70993E+11,17031500200,both,both,1.70993E+11,2017,Illinois,1709930,310,25,1,1,2151689.75,73,0,25,65,0,both,32.4,790,460,19.5,58.2278481,80.5,67.6,17031500200,both,46391,George Henry Corliss High School,5540143,both,460,24637,17031500200,both,2016,1-Jan-16,17,31,17031500200,41.70087,-87.60024,10.1092,3.7293,both
609762,JULIAN HS,192,90,46.9,2017,1.70993E+11,895,Julian High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,10330 S Elizabeth St,Chicago,IL,60643,10330 S Elizabeth St,Chicago,IL,60643,(773)535-5170,Illinois,41.70605,-87.654396,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,33,500,0,500,No,Yes,No,No,516,17027,17014,1.70993E+11,1701,,Yes under the Community Eligibility Provision (CEP),609762,Julian HS,Percy L Julian High School,Julian HS,Julian High School,10330,S,Elizabeth St,Chicago,IL,60643,1870,46401,HS,73,Washington Heights,Beverly,3,4,1.70317E+14,41.65629056,-87.5905838,1.70993E+11,1.70993E+11,17031730700,both,both,1.70993E+11,2017,Illinois,1709930,516,37,2,0,3135945.75,93,17,12,85,0,both,26.7,716,510,10.9,71.22905028,89.1,73.3,17031730700,both,46401,Percy L Julian High School,8576847,both,250,31094,17031730700,both,2016,1-Jan-16,17,31,17031730700,41.70308,-87.6502,10.1221,3.8751,both
609764,JUAREZ HS,296,186,62.8,2017,1.70993E+11,722,Juarez Community Academy HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2150 S Laflin St,Chicago,IL,60608,2150 S Laflin St,Chicago,IL,60608,(773)534-7030,Illinois,41.852914,-87.66456,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,100,1678,0,1678,No,Yes,No,No,1743,17002,17001,1.70993E+11,1704,,Yes under the Community Eligibility Provision (CEP),609764,Juarez HS,Benito Juarez Community Academy High School,Juarez HS,Juarez Community Academy HS,2150,S,Laflin St,Chicago,IL,60608,1890,46421,HS,31,Lower West Side,Pilsen - Little Village,16,7,1.70313E+14,41.70744607,-87.60306435,1.70993E+11,1.70993E+11,17031310700,both,both,1.70993E+11,2017,Illinois,1709930,1734,110,5,0,7768499,183,0,0,183,0,both,26.2,505,380,5.3,75.24752475,94.7,73.8,17031310700,both,46421,Benito Juarez High School,15191521,both,75,22589,17031310700,both,2016,1-Jan-16,17,31,17031310700,41.85603,-87.66488,9.9104,3.8134,both
609766,VAUGHN HS,37,4,10.8,2017,1.70993E+11,1018,Vaughn Occupational High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,4355 N Linder Ave,Chicago,IL,60641,4355 N Linder Ave,Chicago,IL,60641,(773)534-3600,Illinois,41.960243,-87.764367,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,24,184,0,184,No,Yes,No,No,227,17019,17010,1.70993E+11,1705,,Yes under the Community Eligibility Provision (CEP),609766,Vaughn HS,Jacqueline B Vaughn Occupational High School,Vaughn HS,Vaughn Occupational High School,4355,N,Linder Ave,Chicago,IL,60641,1920,49081,HS,15,Portage Park,Albany Irving,27,12,1.70312E+14,41.70585944,-87.6537126,1.70993E+11,1.70993E+11,17031150300,both,both,1.70993E+11,2017,Illinois,1709930,230,26,1,1,2196538.25,0,0,0,0,0,both,13.2,2991,2388,4.1,79.83951856,95.9,86.8,17031150300,both,49081,Jacqueline B Vaughn Occupational High School,5108268,both,261,45327,17031150300,both,2016,1-Jan-16,17,31,17031150300,41.96053,-87.76226,9.4979,3.3191,both
609769,GRAHAM HS,22,1,4.5,2017,1.70993E+11,1076,Graham  R Training Center,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2347 S Wabash Ave,Chicago,IL,60616,2347 S Wabash Ave,Chicago,IL,60616,(773)534-9257,Illinois,41.849534,-87.624985,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,15,110,0,110,No,Yes,No,No,117,17005,17003,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),609769,"Graham,r HS",Ray Graham Training Center High School,"Graham,r HS",Graham  R Training Center,2347,S,Wabash Ave,Chicago,IL,60616,1950,49101,HS,33,Near South Side,Loop,1,3,1.70318E+14,41.96036317,-87.76469993,1.70993E+11,1.70993E+11,17031841000,both,both,1.70993E+11,2017,Illinois,1709930,118,18,1,2,1464477.75,0,0,0,0,0,both,22.4,519,451,5.5,86.89788054,94.5,77.6,17031841000,both,49101,Ray Graham Training Center,4119980,both,81,77750,17031841000,both,2016,1-Jan-16,17,31,17031841000,41.84866,-87.62056,10.1278,4.0636,both
609780,MARINE LEADERSHIP AT AMES HS,76,45,59.2,2017,1.70993E+11,2618,Marine Leadership Academy - Ames,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1920 N Hamlin Ave,Chicago,IL,60647,1920 N Hamlin Ave,Chicago,IL,60647,(773)534-4970,Illinois,41.916146,-87.722135,176,16980,City large,17031,High,Regular school,Open,7,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,47,835,0,835,No,Yes,Yes,No,867,17004,17002,1.70993E+11,1704,,Yes under the Community Eligibility Provision (CEP),609780,Ames,Ames Middle School,Ames,Ames Middle School,1920,N,Hamlin Ave,Chicago,IL,60647,2090,41111,MS,22,Logan Square,Logan,9,8,1.70312E+14,41.83382648,-87.6506521,1.70993E+11,1.70993E+11,17031222900,both,both,1.70993E+11,2017,Illinois,1709930,864,55,3,0,4807651.5,98,0,0,98,0,both,18.4,300,233,4,77.66666667,96,81.6,17031222900,both,41111,Marine Leadership Academy at Ames,8528093,both,72,23850,17031222900,both,2016,1-Jan-16,17,31,17031222900,41.91553,-87.72006,9.699,3.4365,both
609783,JEFFERSON HS,10,0,0,2017,1.70993E+11,894,Jefferson Alt High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1100 S Hamilton Ave,Chicago,IL,60612,1100 S Hamilton Ave,Chicago,IL,60612,(312)433-7110,Illinois,41.867671,-87.681435,176,16980,City large,17031,High,Regular school,Open,6,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,,169,0,169,No,Yes,Yes,No,182,17009,17005,1.70993E+11,1707,,No,609783,Jefferson Alt HS,Nancy B Jefferson Alternative High School,Jefferson Alt HS,Jefferson  N Elem Alt School,1100,S,Hamilton Ave,Chicago,IL,60612,2120,30011,HS,28,Near West Side,Near West,23,2,1.70318E+14,41.80211216,-87.62582006,1.70993E+11,1.70993E+11,17031838200,both,both,1.70993E+11,2017,Illinois,1709930,215,45,1,0,1449788.5,0,0,0,0,0,both,38.1,400,289,9,72.25,91,61.9,17031838200,both,30011,Nancy B Jefferson Alternative School,7695434,both,43,7686,17031838200,both,2016,1-Jan-16,17,31,17031838200,41.87041,-87.67508,9.8917,3.6403,both
610244,CLARK HS,94,74,78.7,2017,1.70993E+11,1210,Clark  G R Elem School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1045 S Monitor Ave,Chicago,IL,60644,1045 S Monitor Ave,Chicago,IL,60644,(773)534-6225,Illinois,41.868021,-87.77017,176,16980,City large,17031,Primary,Regular school,Open,Pre-K,8,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,13,220,0,220,Yes,No,Yes,No,235,17008,17004,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610244,Clark HS,Michele Clark Academic Prep Magnet High School,Clark HS,Clark Acad Prep Magnet High Schl,5101,W,Harrison St,Chicago,IL,60644,6620,41051,HS,25,Austin,Austin,25,2,1.70318E+14,41.80234314,-87.67216973,1.70993E+11,1.70993E+11,17031831400,both,both,1.70993E+11,2017,Illinois,1709930,236,16,1,0,1442841.75,0,0,0,0,0,both,23.3,967,561,9.5,58.01447777,90.5,76.7,17031831400,both,41051,Michelle Clark Academic Prep Magnet High School,6236699,both,301,22591,17031831400,both,2016,1-Jan-16,17,31,17031831400,41.86913,-87.75604,9.5965,3.4005,both
